datetext,no2_Putney,nox_Putney,no2_PutneyHS,nox_PutneyHS,no2_PutneyHSF,nox_PutneyHSF,wd,ws,temp
12/11/2016 18:00,72.5,105.3,125.7,410.39999,192.7,429.29999,348,2.5,10.3
12/11/2016 19:00,71.1,102.8,183.2,635.20001,275.89999,679.29999,318,2.7,8.4
12/11/2016 20:00,82.5,126.8,224.39999,819,315.29999,841.5,333,2.8,7.7
12/11/2016 21:00,80.4,119.5,167.39999,706.20001,253.2,693.5,333.8,2.5,6.8
12/11/2016 22:00,50.5,62.8,133.7,432.60001,183.89999,469.5,324.1,2.1,5.8
12/11/2016 23:00,31.5,34.9,150.7,400.20001,177.10001,369.5,325.1,2,5.5
13/11/2016 00:00,27.2,31.3,110.1,293.70001,129.39999,259,326.7,2.7,5.4
13/11/2016 01:00,20,23.5,69.4,182.10001,96,191.8,324.2,2.4,4.9
13/11/2016 02:00,18.2,19.6,68.2,192.2,98.2,206.60001,325.1,2.4,4.8
13/11/2016 03:00,16.4,16.2,55.8,144.60001,83.7,160.10001,333.8,2.3,4.6
13/11/2016 04:00,15,14.8,54.2,142.89999,80.7,159.39999,334.8,2.7,4.5
13/11/2016 05:00,19.7,21.1,77.6,211.39999,108.5,236.3,344.5,2.7,4.8
13/11/2016 06:00,40.6,57.7,75.6,242.7,111.4,266.39999,346.3,2.6,4.8
13/11/2016 07:00,49.4,65.4,81.9,278,130.5,315.10001,345.4,2.5,5
13/11/2016 08:00,48.2,85.2,100.7,354.39999,151.39999,385.39999,330.1,2.7,4.6
13/11/2016 09:00,40.6,58.2,120.2,407,175.39999,444.5,332,2.7,5.1
13/11/2016 10:00,25.8,32.4,88.2,239.89999,118.3,225.3,328.1,2.9,6.5
13/11/2016 11:00,20.5,26.6,120.7,314.39999,138.3,271.70001,324.5,2.9,8.1
13/11/2016 12:00,22.9,30.5,189.10001,363.29999,163,303.70001,332.5,2.9,9.2
13/11/2016 13:00,21.1,26.6,139.3,331.10001,137.60001,267.60001,348.6,2.9,9.7
13/11/2016 14:00,21.1,25.6,120.6,278.5,135.89999,253.2,345.2,2.5,8.8
13/11/2016 15:00,25.5,31,128.5,294.39999,136.60001,261.79999,316.6,2.2,6.6
13/11/2016 16:00,34.2,38.7,177.89999,471.79999,190.8,406.20001,322,2,5.1
13/11/2016 17:00,49.5,58.2,202.8,609.40002,244.2,557.40002,338.2,1.9,4.1
13/11/2016 18:00,65.8,93.8,212,726.70001,295.60001,677.20001,321.4,1.8,3.8
13/11/2016 19:00,95.9,150.89999,184.60001,740.70001,295.39999,766.70001,282.2,1.9,4.1
13/11/2016 20:00,97.7,160.7,154.39999,603.20001,226.10001,636.29999,301.3,1.9,4.2
13/11/2016 21:00,117.2,193.39999,145.39999,639.20001,230.10001,722.79999,307.6,1.9,3.6
13/11/2016 22:00,126.9,186.8,113.9,464.20001,189,532.70001,291.8,1.6,3
13/11/2016 23:00,98.4,143.7,105.6,387.5,165.2,443.60001,301.5,0.6,3.3
14/11/2016 00:00,78.7,136,90.5,325.20001,140.2,382.89999,242.8,1.5,5
14/11/2016 01:00,60,81.7,84.6,237.2,118.9,273.60001,232.4,1.5,4.3
14/11/2016 02:00,42.4,51,59.7,144.10001,87.9,174.8,234.6,2.2,4
14/11/2016 03:00,36.5,47.2,55.6,140.7,76.2,166.60001,241.3,1.5,4.2
14/11/2016 04:00,29.6,34.5,58.5,151.2,73.3,167.89999,238.9,1.7,4.8
14/11/2016 05:00,37.7,52.6,77.2,271.20001,97.6,253.89999,231.2,1.9,5.4
14/11/2016 06:00,57.7,86.7,166.7,617,213.7,589.59998,226.7,2.1,5.9
14/11/2016 07:00,46.7,57.9,230.60001,972.59998,351,933.09998,230.9,2.2,6.2
14/11/2016 08:00,63.2,98.5,247,802.5,273.89999,727.79999,228.3,2.3,6.6
14/11/2016 09:00,70.6,110.6,245.89999,837.20001,334.5,835.40002,263.1,2.7,7.3
14/11/2016 10:00,71.8,117,220.10001,761.40002,307.5,746.20001,238.7,2.8,7.6
14/11/2016 11:00,53.5,73.1,179.60001,619.29999,245.5,608.90002,231,3,7.7
14/11/2016 12:00,56.1,88.3,173.8,508.79999,260.70001,528.29999,242.2,3.6,8.1
14/11/2016 13:00,50.8,75.6,150.89999,472,217.3,484,246.4,3.8,8.4
14/11/2016 14:00,43.6,59,165.2,503.79999,242.10001,520.29999,249.2,3.7,8.5
14/11/2016 15:00,38.1,48.8,197.3,676.5,293.5,666.59998,249.5,3.5,8.8
14/11/2016 16:00,32.5,39.5,202.3,627,268.20001,600.79999,256.6,3.6,9.3
14/11/2016 17:00,34.1,40,208.39999,653.29999,310.70001,690.40002,271.4,3.3,9.8
14/11/2016 18:00,32.6,38.6,217,671.29999,295.60001,670.70001,267.9,3.1,10.5
14/11/2016 19:00,31.3,34.7,197.2,541.90002,258.39999,542.09998,256.3,3,10.8
14/11/2016 20:00,32.7,38.1,106.8,304.60001,155.8,335.60001,244.2,2.7,10.9
14/11/2016 21:00,30.2,37.7,100.2,260.10001,146.60001,301.89999,246.7,2.6,11
14/11/2016 22:00,22.2,26,82.3,196.2,112.3,215.5,253.4,2.7,11.1
14/11/2016 23:00,18.1,20.7,76.9,189.39999,102.9,196.3,257.9,2.9,11.3
15/11/2016 00:00,14.1,16.3,68,172.5,92.4,186.7,259.1,2.8,11.2
15/11/2016 01:00,11.3,11.5,55.2,115.6,78.3,135,263.7,2.5,11.4
15/11/2016 02:00,8.8,10.1,36.9,74.6,39.4,70.7,253.1,2.3,11.4
15/11/2016 03:00,9.3,10.5,31.9,63.9,32.9,60.4,243.4,2.4,11.6
15/11/2016 04:00,10.3,12,36.6,82.4,35.2,74.1,248.2,2.7,12
15/11/2016 05:00,14.6,17.9,74.5,191.60001,96.3,211.7,261.2,2.5,12.1
15/11/2016 06:00,22.1,29.1,208.2,613.59998,189.89999,494.10001,259.8,2.4,12.1
15/11/2016 07:00,30.6,41.7,183.3,782.59998,261.70001,719.70001,254.6,2.5,12.2
15/11/2016 08:00,32.5,51.5,246.60001,815,307.39999,781.20001,258.7,2.5,12.2
15/11/2016 09:00,24.4,33.5,200.3,641.09998,269.10001,597,258.8,2.4,12.3
15/11/2016 10:00,30.4,44.7,202.60001,676.40002,292.20001,667.79999,266.9,2.6,12.4
15/11/2016 11:00,31.3,47.2,204.5,662.20001,256.60001,622.59998,276,2.6,12.6
15/11/2016 12:00,29,43.8,197.39999,584.5,253.39999,576.79999,274.2,2.3,12.7
15/11/2016 13:00,32.3,48.2,197.7,648,265.79999,638.90002,279.9,2.8,12.3
15/11/2016 14:00,34.4,47.6,182.2,638.5,284.79999,654.70001,283.3,3.1,12.4
15/11/2016 15:00,40.1,54.9,,,271,685.90002,278.3,3.7,12.5
15/11/2016 16:00,36.6,46.6,223.5,738.20001,288.20001,729.59998,273,3,12.3
15/11/2016 17:00,38.9,50.5,205,648.79999,283.29999,666.90002,262.3,2.7,12.1
15/11/2016 18:00,44.5,59.8,183.2,632.29999,261.20001,644.40002,263.3,3.1,12.2
15/11/2016 19:00,30.5,37.4,169.60001,510.39999,253.60001,544,269.3,3.3,12
15/11/2016 20:00,25.7,32.1,104.9,338.79999,150,362.79999,262.8,3.2,12
15/11/2016 21:00,29,38,94.6,235.60001,122.2,248.5,253.9,3.2,12.1
15/11/2016 22:00,23.3,30.7,77.3,200,95.8,207.5,252.9,3.6,12.2
15/11/2016 23:00,16.5,19.7,57.4,140.3,78.8,158.7,247.4,3.4,12.1
16/11/2016 00:00,13.9,17.6,56.1,139.10001,65.3,139.60001,247.8,4,13.1
16/11/2016 01:00,10.1,13.3,45.1,97.7,55.6,107.2,246.2,4.2,13.1
16/11/2016 02:00,11.5,14.2,28.3,62.3,26.4,54.2,259.8,4.1,12.9
16/11/2016 03:00,9.7,11.8,21.7,44.4,12.7,35.2,264.4,4.6,13.1
16/11/2016 04:00,11.1,13.8,26.9,59.7,23.1,49.5,267.8,4.3,13
16/11/2016 05:00,12.5,15.7,64.5,154.8,71.2,153.10001,261.1,4.3,11.5
16/11/2016 06:00,31.6,46.9,114.3,401.79999,136.2,340.5,268.5,4.2,10.3
16/11/2016 07:00,35.1,48.8,207.2,594.5,229.2,530.79999,265.8,3.8,9.4
16/11/2016 08:00,30.1,40.1,229.8,736.70001,280.60001,679.90002,263.7,4.7,10
16/11/2016 09:00,32.3,45,183.5,504.60001,207.39999,478.39999,265.6,4.9,10.7
16/11/2016 10:00,25.3,34.8,244.7,636.90002,263.10001,554.79999,269.1,5.3,11.3
16/11/2016 11:00,19.2,26,151.89999,444.20001,203.10001,421.79999,267.9,5.1,11.3
16/11/2016 12:00,23,31.4,181.10001,498.10001,241.89999,476.39999,266.7,4.9,11.4
16/11/2016 13:00,34.7,48.9,156,406,181.5,393.39999,259.3,4.6,11
16/11/2016 14:00,36.2,49.4,160.89999,405.20001,185.89999,369.29999,255.3,4.6,10.3
16/11/2016 15:00,47.5,74.3,170.7,519.09998,244.2,506.10001,254.3,4.4,9.6
16/11/2016 16:00,49.6,74.2,152.2,437.5,217.2,439.70001,259.3,4.6,9.1
16/11/2016 17:00,48.6,65.4,227.2,665.5,308.29999,636.79999,262.2,4.3,8.6
16/11/2016 18:00,40.2,44.9,204,644.09998,292.70001,685.90002,264.1,4.1,8.3
16/11/2016 19:00,40.6,46.9,178.3,525,253.5,544.59998,265.1,3.8,7.7
16/11/2016 20:00,25.8,28.5,138.7,400.29999,207,438.79999,264.3,3.4,7
16/11/2016 21:00,21.6,22.2,110.6,337.5,162,347.39999,256.4,2.8,6.3
16/11/2016 22:00,19.2,20.8,101.9,256.29999,136.7,279.10001,237,2.7,5.6
16/11/2016 23:00,23.8,28.4,89.6,221.5,115.2,226.60001,238.1,3.3,5.8
17/11/2016 00:00,18.2,20.8,69.7,161.89999,84.1,161.10001,242.1,2.8,6.4
17/11/2016 01:00,21.5,25.2,57.9,127.7,75.3,137.60001,240.2,3.1,6
17/11/2016 02:00,10.6,11.1,41.8,82.7,40.3,76.1,245.4,3.2,5.9
17/11/2016 03:00,12,13.1,33.6,64.4,25.7,51.2,243.4,3.4,5.9
17/11/2016 04:00,15.8,18.9,45.3,88.1,51.2,91.6,242.3,3.5,5.7
17/11/2016 05:00,37.3,53,81.4,218.7,102.9,222,240,3.7,5.6
17/11/2016 06:00,53.1,79.7,117.9,351.60001,141.5,327.39999,237.4,4.1,5.7
17/11/2016 07:00,68.4,104.5,216.8,750,279,718.90002,237.4,4.6,6
17/11/2016 08:00,83.3,137.7,255.7,843.70001,368.39999,842.70001,238.6,5.6,7.5
17/11/2016 09:00,84.1,132.8,191.89999,655.79999,322.60001,665.70001,235.5,5.5,8.2
17/11/2016 10:00,71.4,106.5,153.3,501.29999,216.89999,448.5,232.2,4.8,8.7
17/11/2016 11:00,58.8,87.1,163.10001,464.5,230,460.60001,218.5,5.1,9.4
17/11/2016 12:00,50,72,182.5,459.20001,237.8,430.29999,234.4,6.8,11.4
17/11/2016 13:00,,,129,305.29999,156.60001,297.79999,238.6,7.9,11.3
17/11/2016 14:00,32.8,45.3,114.6,365.10001,157,307.89999,246.1,8.2,11.2
17/11/2016 15:00,30.1,39,173.39999,454.89999,220.7,421.20001,251.8,7.8,10.3
17/11/2016 16:00,29.1,39.5,186.60001,496.79999,204.3,425.60001,249.3,7,9.6
17/11/2016 17:00,16.5,18.6,173.60001,494.29999,231.60001,443.89999,251.6,5.9,8.9
17/11/2016 18:00,24.7,28.3,180.60001,503.39999,263.29999,482,249.3,5.4,8.3
17/11/2016 19:00,31.4,36,167.3,438.79999,205.3,423,253.8,5.2,7.6
17/11/2016 20:00,31.5,42.9,174.39999,452.39999,206.10001,401.29999,260,4,6.7
17/11/2016 21:00,60.6,86.2,163.8,496.5,238.8,528.20001,252.8,2.4,6.9
17/11/2016 22:00,43.5,55.5,102.8,241.89999,133.7,260.10001,276.2,4,6.8
17/11/2016 23:00,27.4,33.2,85.7,206.7,99.2,188.39999,314.9,2,5.9
18/11/2016 00:00,18.6,21.1,72.5,168.60001,95.4,178.2,249.5,3.8,5
18/11/2016 01:00,9,10,56.9,120.6,66.2,120.4,249.5,4.1,5.3
18/11/2016 02:00,7.6,8.1,41.5,89.6,43.2,81.7,253,4.2,5.1
18/11/2016 03:00,9.1,9,33.5,73.8,27.8,56.8,263.6,4.2,4.5
18/11/2016 04:00,10.1,10,38,78.2,31.6,63,264.8,5.5,4.9
18/11/2016 05:00,24.8,29.9,76.6,200.60001,89.2,195.8,262.4,5.2,4.9
18/11/2016 06:00,28.9,37.2,157.5,397.29999,125.9,297.29999,263.1,4.4,4.4
18/11/2016 07:00,39.5,48.8,322.39999,868.5,357,747.5,251.7,3.3,3.5
18/11/2016 08:00,40.4,50.8,238,732.70001,331.89999,727.90002,258.4,3.4,3.8
18/11/2016 09:00,37,47.4,232.60001,659.5,285.79999,599.20001,266.2,4.4,5.4
18/11/2016 10:00,46.4,62,200.2,586.59998,253,526.09998,261.5,4.5,6.5
18/11/2016 11:00,36.3,43.5,223,604.59998,257.79999,548.29999,258.6,4.8,7.2
18/11/2016 12:00,32.4,40.2,205.8,632.29999,286.5,615.70001,252,4.9,7.4
18/11/2016 13:00,38.9,51.8,169,523.90002,223.3,495,245,4.5,7.2
18/11/2016 14:00,46.8,64.5,173.7,503.10001,233.89999,505.70001,234,3.3,6.4
18/11/2016 15:00,41.4,53.8,218.89999,579.79999,236,533.90002,217.1,2.9,5.1
18/11/2016 16:00,59.9,76.6,204.89999,607.90002,274,602.70001,219,2.8,4.5
18/11/2016 17:00,80.6,114.5,225.3,703.59998,331,732.20001,234.1,3.5,4.9
18/11/2016 18:00,75.5,105.8,227.7,643.70001,304.79999,678.59998,243.3,2.7,5.1
18/11/2016 19:00,86.5,119.8,220.7,675.59998,303.29999,646,249.1,3.6,4.3
18/11/2016 20:00,97.8,151.10001,399.70001,1040.19995,430.39999,948,250,3.3,3.9
18/11/2016 21:00,70.6,96.1,141.7,390.70001,185.60001,395.39999,245.4,3,3.4
18/11/2016 22:00,49.3,59.6,154.8,453.10001,192.60001,435.29999,227.2,2.5,2.8
